time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-03-15 22:00,0.0,16.85,3.45,93.42,9916.0,-999.0,2024-03-16
2024-03-15 23:00,0.0,16.93,3.04,94.02,9917.0,-999.0,2024-03-16
2024-03-16 00:00,0.0,16.91,2.46,94.73,9918.0,-999.0,2024-03-16
2024-03-16 01:00,0.0,16.86,2.27,95.05,9921.0,-999.0,2024-03-16
2024-03-16 02:00,0.0,16.79,2.17,94.94,9925.0,-999.0,2024-03-16
2024-03-16 03:00,0.0,16.71,2.26,94.73,9931.0,-999.0,2024-03-16
2024-03-16 04:00,0.0,16.69,2.58,94.26,9938.0,-999.0,2024-03-16
2024-03-16 05:00,0.0,16.69,3.11,93.9,9944.0,-999.0,2024-03-16
2024-03-16 06:00,78.75,17.51,4.61,88.81,9951.0,0.18,2024-03-16
2024-03-16 07:00,247.93,18.43,5.94,79.85,9957.0,0.16,2024-03-16
2024-03-16 08:00,419.45,19.56,6.51,69.44,9962.0,0.15,2024-03-16
2024-03-16 09:00,639.28,20.64,6.89,61.4,9965.0,0.15,2024-03-16
2024-03-16 10:00,790.22,21.37,7.17,56.03,9967.0,0.14,2024-03-16
2024-03-16 11:00,856.85,21.9,7.33,52.37,9965.0,0.14,2024-03-16
2024-03-16 12:00,866.95,22.34,7.62,49.51,9963.0,0.14,2024-03-16
2024-03-16 13:00,819.9,22.47,8.09,47.89,9961.0,0.15,2024-03-16
2024-03-16 14:00,685.62,22.18,8.6,47.9,9959.0,0.15,2024-03-16
2024-03-16 15:00,501.2,21.47,9.14,49.9,9960.0,0.17,2024-03-16
2024-03-16 16:00,284.0,20.36,9.6,53.77,9962.0,0.2,2024-03-16
2024-03-16 17:00,68.05,18.87,9.51,59.95,9966.0,0.22,2024-03-16
2024-03-16 18:00,0.0,17.62,9.39,65.9,9970.0,-999.0,2024-03-16
2024-03-16 19:00,0.0,16.94,9.52,69.33,9976.0,-999.0,2024-03-16
2024-03-16 20:00,0.0,16.34,9.79,72.48,9980.0,-999.0,2024-03-16
2024-03-16 21:00,0.0,16.0,9.61,74.25,9981.0,-999.0,2024-03-16
