time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-04-07 22:00,0.0,16.62,12.0,88.26,9891.0,-999.0,2024-04-08
2024-04-07 23:00,0.0,16.54,11.18,89.49,9885.0,-999.0,2024-04-08
2024-04-08 00:00,0.0,16.46,10.4,90.72,9878.0,-999.0,2024-04-08
2024-04-08 01:00,0.0,16.24,9.61,92.3,9874.0,-999.0,2024-04-08
2024-04-08 02:00,0.0,16.16,9.11,93.01,9871.0,-999.0,2024-04-08
2024-04-08 03:00,0.0,16.04,8.29,93.88,9870.0,-999.0,2024-04-08
2024-04-08 04:00,0.0,15.94,7.43,94.77,9873.0,-999.0,2024-04-08
2024-04-08 05:00,0.0,15.88,6.42,95.09,9878.0,-999.0,2024-04-08
2024-04-08 06:00,24.12,16.01,5.3,94.42,9880.0,0.18,2024-04-08
2024-04-08 07:00,134.2,16.48,4.91,92.49,9883.0,0.16,2024-04-08
2024-04-08 08:00,253.8,17.04,4.84,89.75,9884.0,0.16,2024-04-08
2024-04-08 09:00,359.98,17.68,4.84,84.56,9884.0,0.16,2024-04-08
2024-04-08 10:00,389.3,18.42,5.0,79.96,9882.0,0.16,2024-04-08
2024-04-08 11:00,466.38,19.09,5.42,75.95,9879.0,0.16,2024-04-08
2024-04-08 12:00,346.55,19.38,6.36,74.0,9875.0,0.16,2024-04-08
2024-04-08 13:00,386.85,19.18,7.54,74.49,9872.0,0.16,2024-04-08
2024-04-08 14:00,258.05,18.6,8.28,77.24,9873.0,0.15,2024-04-08
2024-04-08 15:00,175.52,17.58,7.99,83.1,9878.0,0.15,2024-04-08
2024-04-08 16:00,74.28,16.68,7.47,88.43,9883.0,0.16,2024-04-08
2024-04-08 17:00,5.32,16.01,7.38,91.23,9890.0,0.18,2024-04-08
2024-04-08 18:00,0.0,15.52,7.5,92.15,9897.0,-999.0,2024-04-08
2024-04-08 19:00,0.0,15.17,7.14,92.38,9901.0,-999.0,2024-04-08
2024-04-08 20:00,0.0,14.9,6.62,92.0,9906.0,-999.0,2024-04-08
2024-04-08 21:00,0.0,14.62,6.32,91.53,9908.0,-999.0,2024-04-08
