local_date,bin,season,r_median,wind_median,Ta_median,ghi_day_MJm2
2024-01-05,B4: Mixed / High-wind / Cool,Summer (DJF),0.6422272084916046,7.19,24.41,29.631348
2024-01-06,B4: Mixed / High-wind / Cool,Summer (DJF),0.72228740950652,6.13,22.21,30.478139999999996
2024-01-07,B4: Mixed / High-wind / Cool,Summer (DJF),0.7246641220763217,5.904999999999999,18.729999999999997,17.535132
2024-01-08,B4: Mixed / High-wind / Cool,Summer (DJF),0.6931912228919633,6.79,23.13,33.217596
2024-01-09,B4: Mixed / High-wind / Cool,Summer (DJF),0.7041654750218361,5.98,23.92,30.312396
2024-01-10,B4: Mixed / High-wind / Cool,Summer (DJF),0.6947351519356818,9.53,21.58,31.9518
2024-01-12,B4: Mixed / High-wind / Cool,Summer (DJF),0.6864903428448993,5.07,24.814999999999998,29.32416
2024-01-13,B4: Mixed / High-wind / Cool,Summer (DJF),0.6778139420449358,4.83,24.77,31.847939999999998
2024-01-14,B4: Mixed / High-wind / Cool,Summer (DJF),0.6748566962445369,4.34,23.24,32.308848
2024-01-15,B4: Mixed / High-wind / Cool,Summer (DJF),0.6741985228774765,4.24,24.0,32.225291999999996
2024-01-16,B4: Mixed / High-wind / Cool,Summer (DJF),0.7327795752299193,7.715,23.16,31.006548
2024-01-17,B4: Mixed / High-wind / Cool,Summer (DJF),0.7422916228586934,8.5,24.325,31.907988
2024-01-21,B4: Mixed / High-wind / Cool,Summer (DJF),0.761069058224784,5.0600000000000005,24.490000000000002,29.038392
2024-01-22,B4: Mixed / High-wind / Cool,Summer (DJF),0.7464720357074311,10.67,23.92,30.324456
