time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-05-23 22:00,0.0,13.87,7.91,91.34,9987.0,-999.0,2024-05-23 22:00:00+00:00,2024-05-24 00:00:00+02:00,2024-05-24,2024,5,24,0
2024-05-23 23:00,0.0,13.84,7.45,91.79,9984.0,-999.0,2024-05-23 23:00:00+00:00,2024-05-24 01:00:00+02:00,2024-05-24,2024,5,24,1
2024-05-24 00:00,0.0,13.88,7.2,92.03,9981.0,-999.0,2024-05-24 00:00:00+00:00,2024-05-24 02:00:00+02:00,2024-05-24,2024,5,24,2
2024-05-24 01:00,0.0,13.94,7.19,92.04,9978.0,-999.0,2024-05-24 01:00:00+00:00,2024-05-24 03:00:00+02:00,2024-05-24,2024,5,24,3
2024-05-24 02:00,0.0,14.0,7.23,92.04,9974.0,-999.0,2024-05-24 02:00:00+00:00,2024-05-24 04:00:00+02:00,2024-05-24,2024,5,24,4
2024-05-24 03:00,0.0,14.06,7.2,92.05,9971.0,-999.0,2024-05-24 03:00:00+00:00,2024-05-24 05:00:00+02:00,2024-05-24,2024,5,24,5
2024-05-24 04:00,0.0,14.09,7.33,92.06,9970.0,-999.0,2024-05-24 04:00:00+00:00,2024-05-24 06:00:00+02:00,2024-05-24,2024,5,24,6
2024-05-24 05:00,0.0,14.11,7.47,91.94,9970.0,-999.0,2024-05-24 05:00:00+00:00,2024-05-24 07:00:00+02:00,2024-05-24,2024,5,24,7
2024-05-24 06:00,0.0,14.15,7.4,91.64,9973.0,-999.0,2024-05-24 06:00:00+00:00,2024-05-24 08:00:00+02:00,2024-05-24,2024,5,24,8
2024-05-24 07:00,97.9,14.44,7.49,90.25,9977.0,0.2,2024-05-24 07:00:00+00:00,2024-05-24 09:00:00+02:00,2024-05-24,2024,5,24,9
2024-05-24 08:00,248.68,15.24,7.93,86.75,9980.0,0.18,2024-05-24 08:00:00+00:00,2024-05-24 10:00:00+02:00,2024-05-24,2024,5,24,10
2024-05-24 09:00,383.8,16.76,8.83,78.9,9982.0,0.17,2024-05-24 09:00:00+00:00,2024-05-24 11:00:00+02:00,2024-05-24,2024,5,24,11
2024-05-24 10:00,485.17,18.15,8.93,70.19,9979.0,0.16,2024-05-24 10:00:00+00:00,2024-05-24 12:00:00+02:00,2024-05-24,2024,5,24,12
2024-05-24 11:00,539.88,18.8,8.42,66.33,9973.0,0.16,2024-05-24 11:00:00+00:00,2024-05-24 13:00:00+02:00,2024-05-24,2024,5,24,13
2024-05-24 12:00,530.92,18.9,8.07,65.29,9967.0,0.16,2024-05-24 12:00:00+00:00,2024-05-24 14:00:00+02:00,2024-05-24,2024,5,24,14
2024-05-24 13:00,383.0,18.73,7.91,66.03,9962.0,0.16,2024-05-24 13:00:00+00:00,2024-05-24 15:00:00+02:00,2024-05-24,2024,5,24,15
2024-05-24 14:00,277.8,18.41,8.16,67.81,9961.0,0.17,2024-05-24 14:00:00+00:00,2024-05-24 16:00:00+02:00,2024-05-24,2024,5,24,16
2024-05-24 15:00,143.02,17.7,8.57,71.23,9963.0,0.18,2024-05-24 15:00:00+00:00,2024-05-24 17:00:00+02:00,2024-05-24,2024,5,24,17
2024-05-24 16:00,22.38,16.46,8.61,77.49,9965.0,0.22,2024-05-24 16:00:00+00:00,2024-05-24 18:00:00+02:00,2024-05-24,2024,5,24,18
2024-05-24 17:00,0.0,15.27,8.83,84.74,9968.0,-999.0,2024-05-24 17:00:00+00:00,2024-05-24 19:00:00+02:00,2024-05-24,2024,5,24,19
2024-05-24 18:00,0.0,14.65,8.83,89.36,9971.0,-999.0,2024-05-24 18:00:00+00:00,2024-05-24 20:00:00+02:00,2024-05-24,2024,5,24,20
2024-05-24 19:00,0.0,14.47,8.79,90.91,9973.0,-999.0,2024-05-24 19:00:00+00:00,2024-05-24 21:00:00+02:00,2024-05-24,2024,5,24,21
2024-05-24 20:00,0.0,14.47,8.76,91.12,9975.0,-999.0,2024-05-24 20:00:00+00:00,2024-05-24 22:00:00+02:00,2024-05-24,2024,5,24,22
2024-05-24 21:00,0.0,14.42,8.45,91.2,9973.0,-999.0,2024-05-24 21:00:00+00:00,2024-05-24 23:00:00+02:00,2024-05-24,2024,5,24,23
