time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-05-24 22:00,0.0,14.27,7.46,91.77,9969.0,-999.0,2024-05-24 22:00:00+00:00,2024-05-25 00:00:00+02:00,2024-05-25,2024,5,25,0
2024-05-24 23:00,0.0,13.85,5.92,93.98,9967.0,-999.0,2024-05-24 23:00:00+00:00,2024-05-25 01:00:00+02:00,2024-05-25,2024,5,25,1
2024-05-25 00:00,0.0,13.29,4.95,96.91,9963.0,-999.0,2024-05-25 00:00:00+00:00,2024-05-25 02:00:00+02:00,2024-05-25,2024,5,25,2
2024-05-25 01:00,0.0,12.85,4.46,98.96,9960.0,-999.0,2024-05-25 01:00:00+00:00,2024-05-25 03:00:00+02:00,2024-05-25,2024,5,25,3
2024-05-25 02:00,0.0,12.49,4.17,100.0,9956.0,-999.0,2024-05-25 02:00:00+00:00,2024-05-25 04:00:00+02:00,2024-05-25,2024,5,25,4
2024-05-25 03:00,0.0,12.18,3.91,100.0,9953.0,-999.0,2024-05-25 03:00:00+00:00,2024-05-25 05:00:00+02:00,2024-05-25,2024,5,25,5
2024-05-25 04:00,0.0,11.87,3.94,100.0,9951.0,-999.0,2024-05-25 04:00:00+00:00,2024-05-25 06:00:00+02:00,2024-05-25,2024,5,25,6
2024-05-25 05:00,0.0,11.54,3.96,100.0,9953.0,-999.0,2024-05-25 05:00:00+00:00,2024-05-25 07:00:00+02:00,2024-05-25,2024,5,25,7
2024-05-25 06:00,0.0,11.21,3.84,100.0,9956.0,-999.0,2024-05-25 06:00:00+00:00,2024-05-25 08:00:00+02:00,2024-05-25,2024,5,25,8
2024-05-25 07:00,114.38,12.85,3.62,97.81,9962.0,0.2,2024-05-25 07:00:00+00:00,2024-05-25 09:00:00+02:00,2024-05-25,2024,5,25,9
2024-05-25 08:00,276.23,14.75,4.04,90.01,9970.0,0.18,2024-05-25 08:00:00+00:00,2024-05-25 10:00:00+02:00,2024-05-25,2024,5,25,10
2024-05-25 09:00,422.7,16.59,4.29,82.49,9977.0,0.16,2024-05-25 09:00:00+00:00,2024-05-25 11:00:00+02:00,2024-05-25,2024,5,25,11
2024-05-25 10:00,522.75,18.77,4.78,69.93,9980.0,0.16,2024-05-25 10:00:00+00:00,2024-05-25 12:00:00+02:00,2024-05-25,2024,5,25,12
2024-05-25 11:00,565.85,20.17,4.42,59.31,9976.0,0.15,2024-05-25 11:00:00+00:00,2024-05-25 13:00:00+02:00,2024-05-25,2024,5,25,13
2024-05-25 12:00,549.42,20.78,3.51,53.83,9966.0,0.16,2024-05-25 12:00:00+00:00,2024-05-25 14:00:00+02:00,2024-05-25,2024,5,25,14
2024-05-25 13:00,478.12,20.89,3.28,51.58,9959.0,0.16,2024-05-25 13:00:00+00:00,2024-05-25 15:00:00+02:00,2024-05-25,2024,5,25,15
2024-05-25 14:00,348.38,20.44,4.01,53.42,9958.0,0.17,2024-05-25 14:00:00+00:00,2024-05-25 16:00:00+02:00,2024-05-25,2024,5,25,16
2024-05-25 15:00,184.8,19.15,4.03,61.52,9960.0,0.19,2024-05-25 15:00:00+00:00,2024-05-25 17:00:00+02:00,2024-05-25,2024,5,25,17
2024-05-25 16:00,27.83,16.36,3.48,77.87,9962.0,0.23,2024-05-25 16:00:00+00:00,2024-05-25 18:00:00+02:00,2024-05-25,2024,5,25,18
2024-05-25 17:00,0.0,14.38,3.39,89.61,9964.0,-999.0,2024-05-25 17:00:00+00:00,2024-05-25 19:00:00+02:00,2024-05-25,2024,5,25,19
2024-05-25 18:00,0.0,13.68,3.48,95.46,9971.0,-999.0,2024-05-25 18:00:00+00:00,2024-05-25 20:00:00+02:00,2024-05-25,2024,5,25,20
2024-05-25 19:00,0.0,13.25,3.62,99.11,9981.0,-999.0,2024-05-25 19:00:00+00:00,2024-05-25 21:00:00+02:00,2024-05-25,2024,5,25,21
2024-05-25 20:00,0.0,12.99,3.6,100.0,9988.0,-999.0,2024-05-25 20:00:00+00:00,2024-05-25 22:00:00+02:00,2024-05-25,2024,5,25,22
2024-05-25 21:00,0.0,13.44,3.38,98.72,9992.0,-999.0,2024-05-25 21:00:00+00:00,2024-05-25 23:00:00+02:00,2024-05-25,2024,5,25,23
