time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-03-24 22:00,0.0,15.69,6.08,83.58,9908.0,-999.0,2024-03-24 22:00:00+00:00,2024-03-25 00:00:00+02:00,2024-03-25,2024,3,25,0
2024-03-24 23:00,0.0,15.31,5.68,86.64,9908.0,-999.0,2024-03-24 23:00:00+00:00,2024-03-25 01:00:00+02:00,2024-03-25,2024,3,25,1
2024-03-25 00:00,0.0,15.07,5.55,88.73,9909.0,-999.0,2024-03-25 00:00:00+00:00,2024-03-25 02:00:00+02:00,2024-03-25,2024,3,25,2
2024-03-25 01:00,0.0,15.16,5.81,88.98,9913.0,-999.0,2024-03-25 01:00:00+00:00,2024-03-25 03:00:00+02:00,2024-03-25,2024,3,25,3
2024-03-25 02:00,0.0,15.4,6.23,88.55,9916.0,-999.0,2024-03-25 02:00:00+00:00,2024-03-25 04:00:00+02:00,2024-03-25,2024,3,25,4
2024-03-25 03:00,0.0,15.45,6.45,88.84,9920.0,-999.0,2024-03-25 03:00:00+00:00,2024-03-25 05:00:00+02:00,2024-03-25,2024,3,25,5
2024-03-25 04:00,0.0,15.35,6.5,90.26,9923.0,-999.0,2024-03-25 04:00:00+00:00,2024-03-25 06:00:00+02:00,2024-03-25,2024,3,25,6
2024-03-25 05:00,0.0,15.2,6.44,91.8,9927.0,-999.0,2024-03-25 05:00:00+00:00,2024-03-25 07:00:00+02:00,2024-03-25,2024,3,25,7
2024-03-25 06:00,75.55,15.62,6.71,89.5,9932.0,0.2,2024-03-25 06:00:00+00:00,2024-03-25 08:00:00+02:00,2024-03-25,2024,3,25,8
2024-03-25 07:00,274.9,17.03,7.47,79.82,9938.0,0.17,2024-03-25 07:00:00+00:00,2024-03-25 09:00:00+02:00,2024-03-25,2024,3,25,9
2024-03-25 08:00,477.5,18.55,7.38,70.55,9941.0,0.16,2024-03-25 08:00:00+00:00,2024-03-25 10:00:00+02:00,2024-03-25,2024,3,25,10
2024-03-25 09:00,643.58,19.94,7.02,62.54,9942.0,0.15,2024-03-25 09:00:00+00:00,2024-03-25 11:00:00+02:00,2024-03-25,2024,3,25,11
2024-03-25 10:00,769.2,21.16,6.61,56.38,9943.0,0.14,2024-03-25 10:00:00+00:00,2024-03-25 12:00:00+02:00,2024-03-25,2024,3,25,12
2024-03-25 11:00,774.03,22.07,6.25,52.26,9944.0,0.14,2024-03-25 11:00:00+00:00,2024-03-25 13:00:00+02:00,2024-03-25,2024,3,25,13
2024-03-25 12:00,770.62,22.46,5.97,50.39,9944.0,0.14,2024-03-25 12:00:00+00:00,2024-03-25 14:00:00+02:00,2024-03-25,2024,3,25,14
2024-03-25 13:00,730.85,22.04,5.56,51.64,9944.0,0.14,2024-03-25 13:00:00+00:00,2024-03-25 15:00:00+02:00,2024-03-25,2024,3,25,15
2024-03-25 14:00,612.83,21.41,4.96,54.03,9944.0,0.15,2024-03-25 14:00:00+00:00,2024-03-25 16:00:00+02:00,2024-03-25,2024,3,25,16
2024-03-25 15:00,416.55,20.75,4.16,56.93,9946.0,0.16,2024-03-25 15:00:00+00:00,2024-03-25 17:00:00+02:00,2024-03-25,2024,3,25,17
2024-03-25 16:00,207.93,20.03,3.22,60.46,9946.0,0.18,2024-03-25 16:00:00+00:00,2024-03-25 18:00:00+02:00,2024-03-25,2024,3,25,18
2024-03-25 17:00,29.7,18.86,1.88,66.77,9946.0,0.21,2024-03-25 17:00:00+00:00,2024-03-25 19:00:00+02:00,2024-03-25,2024,3,25,19
2024-03-25 18:00,0.0,17.84,1.51,72.8,9945.0,-999.0,2024-03-25 18:00:00+00:00,2024-03-25 20:00:00+02:00,2024-03-25,2024,3,25,20
2024-03-25 19:00,0.0,17.43,1.62,76.61,9945.0,-999.0,2024-03-25 19:00:00+00:00,2024-03-25 21:00:00+02:00,2024-03-25,2024,3,25,21
2024-03-25 20:00,0.0,17.15,2.04,79.28,9946.0,-999.0,2024-03-25 20:00:00+00:00,2024-03-25 22:00:00+02:00,2024-03-25,2024,3,25,22
2024-03-25 21:00,0.0,16.94,2.66,81.56,9946.0,-999.0,2024-03-25 21:00:00+00:00,2024-03-25 23:00:00+02:00,2024-03-25,2024,3,25,23
