time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-05-19 22:00,0.0,12.33,3.0,100.0,9929.0,-999.0,2024-05-19 22:00:00+00:00,2024-05-20 00:00:00+02:00,2024-05-20,2024,5,20,0
2024-05-19 23:00,0.0,12.14,3.51,97.67,9928.0,-999.0,2024-05-19 23:00:00+00:00,2024-05-20 01:00:00+02:00,2024-05-20,2024,5,20,1
2024-05-20 00:00,0.0,12.45,4.0,90.54,9926.0,-999.0,2024-05-20 00:00:00+00:00,2024-05-20 02:00:00+02:00,2024-05-20,2024,5,20,2
2024-05-20 01:00,0.0,12.21,4.53,85.82,9920.0,-999.0,2024-05-20 01:00:00+00:00,2024-05-20 03:00:00+02:00,2024-05-20,2024,5,20,3
2024-05-20 02:00,0.0,12.39,4.55,80.18,9917.0,-999.0,2024-05-20 02:00:00+00:00,2024-05-20 04:00:00+02:00,2024-05-20,2024,5,20,4
2024-05-20 03:00,0.0,12.24,4.56,79.07,9916.0,-999.0,2024-05-20 03:00:00+00:00,2024-05-20 05:00:00+02:00,2024-05-20,2024,5,20,5
2024-05-20 04:00,0.0,11.46,4.64,82.08,9916.0,-999.0,2024-05-20 04:00:00+00:00,2024-05-20 06:00:00+02:00,2024-05-20,2024,5,20,6
2024-05-20 05:00,0.0,11.22,4.59,84.39,9920.0,-999.0,2024-05-20 05:00:00+00:00,2024-05-20 07:00:00+02:00,2024-05-20,2024,5,20,7
2024-05-20 06:00,4.8,10.97,4.45,87.31,9927.0,0.23,2024-05-20 06:00:00+00:00,2024-05-20 08:00:00+02:00,2024-05-20,2024,5,20,8
2024-05-20 07:00,102.82,12.73,4.62,81.32,9932.0,0.19,2024-05-20 07:00:00+00:00,2024-05-20 09:00:00+02:00,2024-05-20,2024,5,20,9
2024-05-20 08:00,238.5,14.86,5.67,75.21,9934.0,0.17,2024-05-20 08:00:00+00:00,2024-05-20 10:00:00+02:00,2024-05-20,2024,5,20,10
2024-05-20 09:00,346.95,16.84,6.45,69.88,9933.0,0.16,2024-05-20 09:00:00+00:00,2024-05-20 11:00:00+02:00,2024-05-20,2024,5,20,11
2024-05-20 10:00,426.25,18.33,6.63,61.48,9929.0,0.16,2024-05-20 10:00:00+00:00,2024-05-20 12:00:00+02:00,2024-05-20,2024,5,20,12
2024-05-20 11:00,516.03,19.57,6.81,53.53,9922.0,0.15,2024-05-20 11:00:00+00:00,2024-05-20 13:00:00+02:00,2024-05-20,2024,5,20,13
2024-05-20 12:00,532.5,20.43,7.0,48.28,9914.0,0.16,2024-05-20 12:00:00+00:00,2024-05-20 14:00:00+02:00,2024-05-20,2024,5,20,14
2024-05-20 13:00,491.08,20.74,7.11,46.69,9907.0,0.16,2024-05-20 13:00:00+00:00,2024-05-20 15:00:00+02:00,2024-05-20,2024,5,20,15
2024-05-20 14:00,332.15,20.24,6.94,48.53,9903.0,0.17,2024-05-20 14:00:00+00:00,2024-05-20 16:00:00+02:00,2024-05-20,2024,5,20,16
2024-05-20 15:00,181.65,18.8,5.74,55.69,9902.0,0.19,2024-05-20 15:00:00+00:00,2024-05-20 17:00:00+02:00,2024-05-20,2024,5,20,17
2024-05-20 16:00,29.55,16.65,4.51,68.03,9903.0,0.22,2024-05-20 16:00:00+00:00,2024-05-20 18:00:00+02:00,2024-05-20,2024,5,20,18
2024-05-20 17:00,0.0,15.22,4.35,76.75,9906.0,-999.0,2024-05-20 17:00:00+00:00,2024-05-20 19:00:00+02:00,2024-05-20,2024,5,20,19
2024-05-20 18:00,0.0,14.59,4.39,81.85,9909.0,-999.0,2024-05-20 18:00:00+00:00,2024-05-20 20:00:00+02:00,2024-05-20,2024,5,20,20
2024-05-20 19:00,0.0,14.11,4.58,85.73,9912.0,-999.0,2024-05-20 19:00:00+00:00,2024-05-20 21:00:00+02:00,2024-05-20,2024,5,20,21
2024-05-20 20:00,0.0,13.78,4.95,87.6,9913.0,-999.0,2024-05-20 20:00:00+00:00,2024-05-20 22:00:00+02:00,2024-05-20,2024,5,20,22
2024-05-20 21:00,0.0,13.58,5.36,87.94,9914.0,-999.0,2024-05-20 21:00:00+00:00,2024-05-20 23:00:00+02:00,2024-05-20,2024,5,20,23
