time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-10-03 22:00,0.0,14.46,5.66,85.19,9962.0,-999.0,2024-10-03 22:00:00+00:00,2024-10-04 00:00:00+02:00,2024-10-04,2024,10,4,0
2024-10-03 23:00,0.0,14.3,5.09,83.42,9958.0,-999.0,2024-10-03 23:00:00+00:00,2024-10-04 01:00:00+02:00,2024-10-04,2024,10,4,1
2024-10-04 00:00,0.0,14.35,4.62,79.92,9954.0,-999.0,2024-10-04 00:00:00+00:00,2024-10-04 02:00:00+02:00,2024-10-04,2024,10,4,2
2024-10-04 01:00,0.0,14.54,4.2,76.43,9950.0,-999.0,2024-10-04 01:00:00+00:00,2024-10-04 03:00:00+02:00,2024-10-04,2024,10,4,3
2024-10-04 02:00,0.0,14.78,3.75,73.36,9949.0,-999.0,2024-10-04 02:00:00+00:00,2024-10-04 04:00:00+02:00,2024-10-04,2024,10,4,4
2024-10-04 03:00,0.0,15.04,3.57,70.67,9950.0,-999.0,2024-10-04 03:00:00+00:00,2024-10-04 05:00:00+02:00,2024-10-04,2024,10,4,5
2024-10-04 04:00,0.0,15.21,3.64,68.82,9954.0,-999.0,2024-10-04 04:00:00+00:00,2024-10-04 06:00:00+02:00,2024-10-04,2024,10,4,6
2024-10-04 05:00,14.93,15.37,3.69,67.7,9959.0,0.22,2024-10-04 05:00:00+00:00,2024-10-04 07:00:00+02:00,2024-10-04,2024,10,4,7
2024-10-04 06:00,150.62,17.09,3.42,69.0,9964.0,0.19,2024-10-04 06:00:00+00:00,2024-10-04 08:00:00+02:00,2024-10-04,2024,10,4,8
2024-10-04 07:00,348.62,19.83,3.4,63.74,9966.0,0.17,2024-10-04 07:00:00+00:00,2024-10-04 09:00:00+02:00,2024-10-04,2024,10,4,9
2024-10-04 08:00,534.0,21.46,3.5,58.33,9967.0,0.16,2024-10-04 08:00:00+00:00,2024-10-04 10:00:00+02:00,2024-10-04,2024,10,4,10
2024-10-04 09:00,639.22,23.33,2.88,60.5,9966.0,0.16,2024-10-04 09:00:00+00:00,2024-10-04 11:00:00+02:00,2024-10-04,2024,10,4,11
2024-10-04 10:00,697.6,25.8,2.39,55.74,9963.0,0.15,2024-10-04 10:00:00+00:00,2024-10-04 12:00:00+02:00,2024-10-04,2024,10,4,12
2024-10-04 11:00,742.8,28.12,2.08,46.31,9960.0,0.15,2024-10-04 11:00:00+00:00,2024-10-04 13:00:00+02:00,2024-10-04,2024,10,4,13
2024-10-04 12:00,784.65,29.27,1.74,43.07,9956.0,0.15,2024-10-04 12:00:00+00:00,2024-10-04 14:00:00+02:00,2024-10-04,2024,10,4,14
2024-10-04 13:00,729.35,29.74,1.46,42.01,9950.0,0.15,2024-10-04 13:00:00+00:00,2024-10-04 15:00:00+02:00,2024-10-04,2024,10,4,15
2024-10-04 14:00,599.2,30.11,1.34,39.22,9946.0,0.16,2024-10-04 14:00:00+00:00,2024-10-04 16:00:00+02:00,2024-10-04,2024,10,4,16
2024-10-04 15:00,409.75,30.36,1.22,35.56,9944.0,0.17,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+02:00,2024-10-04,2024,10,4,17
2024-10-04 16:00,198.48,29.34,0.86,39.11,9946.0,0.19,2024-10-04 16:00:00+00:00,2024-10-04 18:00:00+02:00,2024-10-04,2024,10,4,18
2024-10-04 17:00,27.58,27.37,1.48,46.89,9948.0,0.22,2024-10-04 17:00:00+00:00,2024-10-04 19:00:00+02:00,2024-10-04,2024,10,4,19
2024-10-04 18:00,0.0,24.76,2.51,53.36,9951.0,-999.0,2024-10-04 18:00:00+00:00,2024-10-04 20:00:00+02:00,2024-10-04,2024,10,4,20
2024-10-04 19:00,0.0,23.3,3.01,57.72,9954.0,-999.0,2024-10-04 19:00:00+00:00,2024-10-04 21:00:00+02:00,2024-10-04,2024,10,4,21
2024-10-04 20:00,0.0,22.3,3.2,58.17,9956.0,-999.0,2024-10-04 20:00:00+00:00,2024-10-04 22:00:00+02:00,2024-10-04,2024,10,4,22
2024-10-04 21:00,0.0,21.79,3.16,57.7,9955.0,-999.0,2024-10-04 21:00:00+00:00,2024-10-04 23:00:00+02:00,2024-10-04,2024,10,4,23
