time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-02-22 22:00,0.0,16.61,5.84,74.98,9886.0,-999.0,2024-02-22 22:00:00+00:00,2024-02-23 00:00:00+02:00,2024-02-23,2024,2,23,0
2024-02-22 23:00,0.0,16.27,5.3,76.08,9881.0,-999.0,2024-02-22 23:00:00+00:00,2024-02-23 01:00:00+02:00,2024-02-23,2024,2,23,1
2024-02-23 00:00,0.0,15.86,4.88,78.14,9876.0,-999.0,2024-02-23 00:00:00+00:00,2024-02-23 02:00:00+02:00,2024-02-23,2024,2,23,2
2024-02-23 01:00,0.0,15.42,4.58,80.24,9870.0,-999.0,2024-02-23 01:00:00+00:00,2024-02-23 03:00:00+02:00,2024-02-23,2024,2,23,3
2024-02-23 02:00,0.0,15.11,4.58,81.72,9865.0,-999.0,2024-02-23 02:00:00+00:00,2024-02-23 04:00:00+02:00,2024-02-23,2024,2,23,4
2024-02-23 03:00,0.0,14.77,4.47,83.49,9860.0,-999.0,2024-02-23 03:00:00+00:00,2024-02-23 05:00:00+02:00,2024-02-23,2024,2,23,5
2024-02-23 04:00,0.0,14.31,4.28,86.27,9857.0,-999.0,2024-02-23 04:00:00+00:00,2024-02-23 06:00:00+02:00,2024-02-23,2024,2,23,6
2024-02-23 05:00,10.55,14.41,4.61,85.89,9855.0,0.25,2024-02-23 05:00:00+00:00,2024-02-23 07:00:00+02:00,2024-02-23,2024,2,23,7
2024-02-23 06:00,170.9,16.42,5.67,74.07,9856.0,0.21,2024-02-23 06:00:00+00:00,2024-02-23 08:00:00+02:00,2024-02-23,2024,2,23,8
2024-02-23 07:00,401.9,18.96,5.51,61.02,9853.0,0.18,2024-02-23 07:00:00+00:00,2024-02-23 09:00:00+02:00,2024-02-23,2024,2,23,9
2024-02-23 08:00,621.12,21.59,4.39,50.87,9850.0,0.16,2024-02-23 08:00:00+00:00,2024-02-23 10:00:00+02:00,2024-02-23,2024,2,23,10
2024-02-23 09:00,804.55,24.44,2.46,39.97,9842.0,0.15,2024-02-23 09:00:00+00:00,2024-02-23 11:00:00+02:00,2024-02-23,2024,2,23,11
2024-02-23 10:00,935.9,26.77,0.27,31.22,9834.0,0.15,2024-02-23 10:00:00+00:00,2024-02-23 12:00:00+02:00,2024-02-23,2024,2,23,12
2024-02-23 11:00,1001.6,28.04,2.38,26.61,9828.0,0.14,2024-02-23 11:00:00+00:00,2024-02-23 13:00:00+02:00,2024-02-23,2024,2,23,13
2024-02-23 12:00,1001.6,27.94,4.2,27.0,9824.0,0.14,2024-02-23 12:00:00+00:00,2024-02-23 14:00:00+02:00,2024-02-23,2024,2,23,14
2024-02-23 13:00,934.25,27.16,5.0,29.17,9822.0,0.14,2024-02-23 13:00:00+00:00,2024-02-23 15:00:00+02:00,2024-02-23,2024,2,23,15
2024-02-23 14:00,799.3,26.15,5.09,31.96,9820.0,0.15,2024-02-23 14:00:00+00:00,2024-02-23 16:00:00+02:00,2024-02-23,2024,2,23,16
2024-02-23 15:00,614.17,24.91,4.91,35.8,9821.0,0.16,2024-02-23 15:00:00+00:00,2024-02-23 17:00:00+02:00,2024-02-23,2024,2,23,17
2024-02-23 16:00,394.08,23.35,4.83,41.18,9823.0,0.18,2024-02-23 16:00:00+00:00,2024-02-23 18:00:00+02:00,2024-02-23,2024,2,23,18
2024-02-23 17:00,164.32,21.32,4.77,49.27,9829.0,0.21,2024-02-23 17:00:00+00:00,2024-02-23 19:00:00+02:00,2024-02-23,2024,2,23,19
2024-02-23 18:00,9.1,19.19,3.89,60.96,9837.0,0.25,2024-02-23 18:00:00+00:00,2024-02-23 20:00:00+02:00,2024-02-23,2024,2,23,20
2024-02-23 19:00,0.0,18.17,3.48,69.38,9844.0,-999.0,2024-02-23 19:00:00+00:00,2024-02-23 21:00:00+02:00,2024-02-23,2024,2,23,21
2024-02-23 20:00,0.0,17.47,2.98,76.0,9850.0,-999.0,2024-02-23 20:00:00+00:00,2024-02-23 22:00:00+02:00,2024-02-23,2024,2,23,22
2024-02-23 21:00,0.0,17.07,2.86,79.98,9853.0,-999.0,2024-02-23 21:00:00+00:00,2024-02-23 23:00:00+02:00,2024-02-23,2024,2,23,23
