time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-03-30 22:00,0.0,22.33,3.26,43.42,9843.0,-999.0,2024-03-30 22:00:00+00:00,2024-03-31 00:00:00+02:00,2024-03-31,2024,3,31,0
2024-03-30 23:00,0.0,21.66,3.48,44.74,9841.0,-999.0,2024-03-30 23:00:00+00:00,2024-03-31 01:00:00+02:00,2024-03-31,2024,3,31,1
2024-03-31 00:00,0.0,20.74,3.86,47.73,9842.0,-999.0,2024-03-31 00:00:00+00:00,2024-03-31 02:00:00+02:00,2024-03-31,2024,3,31,2
2024-03-31 01:00,0.0,19.61,4.33,52.3,9845.0,-999.0,2024-03-31 01:00:00+00:00,2024-03-31 03:00:00+02:00,2024-03-31,2024,3,31,3
2024-03-31 02:00,0.0,18.52,4.64,57.7,9850.0,-999.0,2024-03-31 02:00:00+00:00,2024-03-31 04:00:00+02:00,2024-03-31,2024,3,31,4
2024-03-31 03:00,0.0,17.79,4.95,61.9,9854.0,-999.0,2024-03-31 03:00:00+00:00,2024-03-31 05:00:00+02:00,2024-03-31,2024,3,31,5
2024-03-31 04:00,0.0,17.55,5.06,64.37,9861.0,-999.0,2024-03-31 04:00:00+00:00,2024-03-31 06:00:00+02:00,2024-03-31,2024,3,31,6
2024-03-31 05:00,0.0,16.84,4.93,70.15,9867.0,-999.0,2024-03-31 05:00:00+00:00,2024-03-31 07:00:00+02:00,2024-03-31,2024,3,31,7
2024-03-31 06:00,49.35,17.05,5.43,72.25,9872.0,0.2,2024-03-31 06:00:00+00:00,2024-03-31 08:00:00+02:00,2024-03-31,2024,3,31,8
2024-03-31 07:00,185.77,18.5,6.35,69.89,9879.0,0.17,2024-03-31 07:00:00+00:00,2024-03-31 09:00:00+02:00,2024-03-31,2024,3,31,9
2024-03-31 08:00,302.3,20.19,6.86,65.0,9883.0,0.15,2024-03-31 08:00:00+00:00,2024-03-31 10:00:00+02:00,2024-03-31,2024,3,31,10
2024-03-31 09:00,409.17,21.47,7.29,60.02,9885.0,0.15,2024-03-31 09:00:00+00:00,2024-03-31 11:00:00+02:00,2024-03-31,2024,3,31,11
2024-03-31 10:00,524.4,22.4,7.8,56.53,9884.0,0.15,2024-03-31 10:00:00+00:00,2024-03-31 12:00:00+02:00,2024-03-31,2024,3,31,12
2024-03-31 11:00,568.22,22.92,8.34,54.66,9883.0,0.15,2024-03-31 11:00:00+00:00,2024-03-31 13:00:00+02:00,2024-03-31,2024,3,31,13
2024-03-31 12:00,603.6,22.92,8.75,54.65,9881.0,0.15,2024-03-31 12:00:00+00:00,2024-03-31 14:00:00+02:00,2024-03-31,2024,3,31,14
2024-03-31 13:00,478.15,22.24,8.86,57.42,9881.0,0.15,2024-03-31 13:00:00+00:00,2024-03-31 15:00:00+02:00,2024-03-31,2024,3,31,15
2024-03-31 14:00,413.92,21.04,8.69,62.18,9883.0,0.15,2024-03-31 14:00:00+00:00,2024-03-31 16:00:00+02:00,2024-03-31,2024,3,31,16
2024-03-31 15:00,313.83,19.69,8.29,67.89,9887.0,0.15,2024-03-31 15:00:00+00:00,2024-03-31 17:00:00+02:00,2024-03-31,2024,3,31,17
2024-03-31 16:00,140.98,18.47,7.74,74.11,9893.0,0.16,2024-03-31 16:00:00+00:00,2024-03-31 18:00:00+02:00,2024-03-31,2024,3,31,18
2024-03-31 17:00,15.48,17.26,6.56,82.02,9898.0,0.18,2024-03-31 17:00:00+00:00,2024-03-31 19:00:00+02:00,2024-03-31,2024,3,31,19
2024-03-31 18:00,0.0,16.66,5.61,87.49,9904.0,-999.0,2024-03-31 18:00:00+00:00,2024-03-31 20:00:00+02:00,2024-03-31,2024,3,31,20
2024-03-31 19:00,0.0,16.45,5.25,89.51,9914.0,-999.0,2024-03-31 19:00:00+00:00,2024-03-31 21:00:00+02:00,2024-03-31,2024,3,31,21
2024-03-31 20:00,0.0,16.29,5.09,89.4,9922.0,-999.0,2024-03-31 20:00:00+00:00,2024-03-31 22:00:00+02:00,2024-03-31,2024,3,31,22
2024-03-31 21:00,0.0,16.03,4.86,88.7,9928.0,-999.0,2024-03-31 21:00:00+00:00,2024-03-31 23:00:00+02:00,2024-03-31,2024,3,31,23
