time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-07-24 22:00,0.0,9.18,2.53,96.87,9990.0,-999.0,2024-07-24 22:00:00+00:00,2024-07-25 00:00:00+02:00,2024-07-25,2024,7,25,0
2024-07-24 23:00,0.0,8.79,2.59,97.73,9987.0,-999.0,2024-07-24 23:00:00+00:00,2024-07-25 01:00:00+02:00,2024-07-25,2024,7,25,1
2024-07-25 00:00,0.0,8.46,2.67,98.01,9981.0,-999.0,2024-07-25 00:00:00+00:00,2024-07-25 02:00:00+02:00,2024-07-25,2024,7,25,2
2024-07-25 01:00,0.0,8.24,2.59,97.4,9976.0,-999.0,2024-07-25 01:00:00+00:00,2024-07-25 03:00:00+02:00,2024-07-25,2024,7,25,3
2024-07-25 02:00,0.0,7.86,2.72,97.47,9968.0,-999.0,2024-07-25 02:00:00+00:00,2024-07-25 04:00:00+02:00,2024-07-25,2024,7,25,4
2024-07-25 03:00,0.0,7.46,2.88,97.3,9958.0,-999.0,2024-07-25 03:00:00+00:00,2024-07-25 05:00:00+02:00,2024-07-25,2024,7,25,5
2024-07-25 04:00,0.0,7.11,2.96,97.08,9951.0,-999.0,2024-07-25 04:00:00+00:00,2024-07-25 06:00:00+02:00,2024-07-25,2024,7,25,6
2024-07-25 05:00,0.0,6.83,3.01,96.39,9950.0,-999.0,2024-07-25 05:00:00+00:00,2024-07-25 07:00:00+02:00,2024-07-25,2024,7,25,7
2024-07-25 06:00,0.0,6.59,3.07,95.54,9949.0,-999.0,2024-07-25 06:00:00+00:00,2024-07-25 08:00:00+02:00,2024-07-25,2024,7,25,8
2024-07-25 07:00,104.2,8.2,2.71,92.17,9952.0,0.2,2024-07-25 07:00:00+00:00,2024-07-25 09:00:00+02:00,2024-07-25,2024,7,25,9
2024-07-25 08:00,273.95,10.28,2.94,86.46,9953.0,0.16,2024-07-25 08:00:00+00:00,2024-07-25 10:00:00+02:00,2024-07-25,2024,7,25,10
2024-07-25 09:00,426.42,11.76,2.65,85.14,9953.0,0.15,2024-07-25 09:00:00+00:00,2024-07-25 11:00:00+02:00,2024-07-25,2024,7,25,11
2024-07-25 10:00,532.1,13.98,3.21,76.45,9948.0,0.15,2024-07-25 10:00:00+00:00,2024-07-25 12:00:00+02:00,2024-07-25,2024,7,25,12
2024-07-25 11:00,588.85,15.1,4.0,72.24,9937.0,0.13,2024-07-25 11:00:00+00:00,2024-07-25 13:00:00+02:00,2024-07-25,2024,7,25,13
2024-07-25 12:00,580.1,15.53,4.6,71.72,9927.0,0.13,2024-07-25 12:00:00+00:00,2024-07-25 14:00:00+02:00,2024-07-25,2024,7,25,14
2024-07-25 13:00,508.88,15.66,4.99,72.48,9917.0,0.15,2024-07-25 13:00:00+00:00,2024-07-25 15:00:00+02:00,2024-07-25,2024,7,25,15
2024-07-25 14:00,387.73,15.53,4.94,75.0,9910.0,0.14,2024-07-25 14:00:00+00:00,2024-07-25 16:00:00+02:00,2024-07-25,2024,7,25,16
2024-07-25 15:00,228.6,14.94,4.11,81.37,9904.0,0.16,2024-07-25 15:00:00+00:00,2024-07-25 17:00:00+02:00,2024-07-25,2024,7,25,17
2024-07-25 16:00,57.65,12.88,3.51,90.87,9900.0,0.2,2024-07-25 16:00:00+00:00,2024-07-25 18:00:00+02:00,2024-07-25,2024,7,25,18
2024-07-25 17:00,0.0,11.12,4.17,96.83,9901.0,-999.0,2024-07-25 17:00:00+00:00,2024-07-25 19:00:00+02:00,2024-07-25,2024,7,25,19
2024-07-25 18:00,0.0,10.49,4.59,99.51,9904.0,-999.0,2024-07-25 18:00:00+00:00,2024-07-25 20:00:00+02:00,2024-07-25,2024,7,25,20
2024-07-25 19:00,0.0,10.03,4.94,100.0,9907.0,-999.0,2024-07-25 19:00:00+00:00,2024-07-25 21:00:00+02:00,2024-07-25,2024,7,25,21
2024-07-25 20:00,0.0,10.08,5.33,100.0,9906.0,-999.0,2024-07-25 20:00:00+00:00,2024-07-25 22:00:00+02:00,2024-07-25,2024,7,25,22
2024-07-25 21:00,0.0,10.79,6.42,98.75,9904.0,-999.0,2024-07-25 21:00:00+00:00,2024-07-25 23:00:00+02:00,2024-07-25,2024,7,25,23
