time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-01-28 22:00,0.0,18.01,1.44,78.38,9860.0,-999.0,2024-01-28 22:00:00+00:00,2024-01-29 00:00:00+02:00,2024-01-29,2024,1,29,0
2024-01-28 23:00,0.0,17.88,1.52,78.23,9855.0,-999.0,2024-01-28 23:00:00+00:00,2024-01-29 01:00:00+02:00,2024-01-29,2024,1,29,1
2024-01-29 00:00,0.0,17.59,1.34,78.7,9851.0,-999.0,2024-01-29 00:00:00+00:00,2024-01-29 02:00:00+02:00,2024-01-29,2024,1,29,2
2024-01-29 01:00,0.0,17.09,1.52,80.31,9847.0,-999.0,2024-01-29 01:00:00+00:00,2024-01-29 03:00:00+02:00,2024-01-29,2024,1,29,3
2024-01-29 02:00,0.0,16.41,2.04,83.06,9842.0,-999.0,2024-01-29 02:00:00+00:00,2024-01-29 04:00:00+02:00,2024-01-29,2024,1,29,4
2024-01-29 03:00,0.0,15.81,2.71,85.79,9843.0,-999.0,2024-01-29 03:00:00+00:00,2024-01-29 05:00:00+02:00,2024-01-29,2024,1,29,5
2024-01-29 04:00,0.0,15.4,3.37,88.47,9847.0,-999.0,2024-01-29 04:00:00+00:00,2024-01-29 06:00:00+02:00,2024-01-29,2024,1,29,6
2024-01-29 05:00,36.17,16.32,4.7,84.65,9854.0,0.21,2024-01-29 05:00:00+00:00,2024-01-29 07:00:00+02:00,2024-01-29,2024,1,29,7
2024-01-29 06:00,206.07,18.02,7.29,76.51,9860.0,0.18,2024-01-29 06:00:00+00:00,2024-01-29 08:00:00+02:00,2024-01-29,2024,1,29,8
2024-01-29 07:00,412.52,19.77,9.33,66.79,9865.0,0.16,2024-01-29 07:00:00+00:00,2024-01-29 09:00:00+02:00,2024-01-29,2024,1,29,9
2024-01-29 08:00,619.45,21.29,10.44,60.77,9868.0,0.16,2024-01-29 08:00:00+00:00,2024-01-29 10:00:00+02:00,2024-01-29,2024,1,29,10
2024-01-29 09:00,791.9,22.68,11.13,55.49,9868.0,0.15,2024-01-29 09:00:00+00:00,2024-01-29 11:00:00+02:00,2024-01-29,2024,1,29,11
2024-01-29 10:00,965.78,23.73,11.63,52.33,9865.0,0.15,2024-01-29 10:00:00+00:00,2024-01-29 12:00:00+02:00,2024-01-29,2024,1,29,12
2024-01-29 11:00,938.4,24.43,12.41,51.18,9862.0,0.15,2024-01-29 11:00:00+00:00,2024-01-29 13:00:00+02:00,2024-01-29,2024,1,29,13
2024-01-29 12:00,1052.57,24.64,13.39,50.85,9863.0,0.15,2024-01-29 12:00:00+00:00,2024-01-29 14:00:00+02:00,2024-01-29,2024,1,29,14
2024-01-29 13:00,963.9,24.22,13.93,52.01,9866.0,0.15,2024-01-29 13:00:00+00:00,2024-01-29 15:00:00+02:00,2024-01-29,2024,1,29,15
2024-01-29 14:00,850.38,23.35,13.79,54.72,9871.0,0.14,2024-01-29 14:00:00+00:00,2024-01-29 16:00:00+02:00,2024-01-29,2024,1,29,16
2024-01-29 15:00,636.22,22.39,13.19,58.43,9876.0,0.16,2024-01-29 15:00:00+00:00,2024-01-29 17:00:00+02:00,2024-01-29,2024,1,29,17
2024-01-29 16:00,388.65,21.52,12.49,61.96,9882.0,0.17,2024-01-29 16:00:00+00:00,2024-01-29 18:00:00+02:00,2024-01-29,2024,1,29,18
2024-01-29 17:00,189.27,20.41,11.47,68.68,9890.0,0.18,2024-01-29 17:00:00+00:00,2024-01-29 19:00:00+02:00,2024-01-29,2024,1,29,19
2024-01-29 18:00,29.17,19.2,9.79,77.62,9897.0,0.19,2024-01-29 18:00:00+00:00,2024-01-29 20:00:00+02:00,2024-01-29,2024,1,29,20
2024-01-29 19:00,0.0,18.53,8.37,83.87,9905.0,-999.0,2024-01-29 19:00:00+00:00,2024-01-29 21:00:00+02:00,2024-01-29,2024,1,29,21
2024-01-29 20:00,0.0,18.22,7.45,87.55,9914.0,-999.0,2024-01-29 20:00:00+00:00,2024-01-29 22:00:00+02:00,2024-01-29,2024,1,29,22
2024-01-29 21:00,0.0,18.04,6.35,90.12,9921.0,-999.0,2024-01-29 21:00:00+00:00,2024-01-29 23:00:00+02:00,2024-01-29,2024,1,29,23
