time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-04-24 22:00,0.0,14.09,1.87,99.53,9958.0,-999.0,2024-04-24 22:00:00+00:00,2024-04-25 00:00:00+02:00,2024-04-25,2024,4,25,0
2024-04-24 23:00,0.0,13.59,2.1,100.0,9957.0,-999.0,2024-04-24 23:00:00+00:00,2024-04-25 01:00:00+02:00,2024-04-25,2024,4,25,1
2024-04-25 00:00,0.0,13.18,2.31,100.0,9954.0,-999.0,2024-04-25 00:00:00+00:00,2024-04-25 02:00:00+02:00,2024-04-25,2024,4,25,2
2024-04-25 01:00,0.0,13.19,2.39,100.0,9953.0,-999.0,2024-04-25 01:00:00+00:00,2024-04-25 03:00:00+02:00,2024-04-25,2024,4,25,3
2024-04-25 02:00,0.0,13.28,2.47,100.0,9951.0,-999.0,2024-04-25 02:00:00+00:00,2024-04-25 04:00:00+02:00,2024-04-25,2024,4,25,4
2024-04-25 03:00,0.0,13.36,2.53,100.0,9950.0,-999.0,2024-04-25 03:00:00+00:00,2024-04-25 05:00:00+02:00,2024-04-25,2024,4,25,5
2024-04-25 04:00,0.0,13.36,2.56,100.0,9950.0,-999.0,2024-04-25 04:00:00+00:00,2024-04-25 06:00:00+02:00,2024-04-25,2024,4,25,6
2024-04-25 05:00,0.0,13.45,2.55,100.0,9953.0,-999.0,2024-04-25 05:00:00+00:00,2024-04-25 07:00:00+02:00,2024-04-25,2024,4,25,7
2024-04-25 06:00,24.3,13.77,2.53,100.0,9958.0,0.23,2024-04-25 06:00:00+00:00,2024-04-25 08:00:00+02:00,2024-04-25,2024,4,25,8
2024-04-25 07:00,195.62,15.72,3.47,90.82,9965.0,0.18,2024-04-25 07:00:00+00:00,2024-04-25 09:00:00+02:00,2024-04-25,2024,4,25,9
2024-04-25 08:00,386.77,17.37,4.52,82.11,9968.0,0.16,2024-04-25 08:00:00+00:00,2024-04-25 10:00:00+02:00,2024-04-25,2024,4,25,10
2024-04-25 09:00,545.0,18.84,5.17,73.19,9968.0,0.16,2024-04-25 09:00:00+00:00,2024-04-25 11:00:00+02:00,2024-04-25,2024,4,25,11
2024-04-25 10:00,651.8,20.01,5.57,65.94,9966.0,0.14,2024-04-25 10:00:00+00:00,2024-04-25 12:00:00+02:00,2024-04-25,2024,4,25,12
2024-04-25 11:00,698.22,20.73,5.96,61.3,9963.0,0.15,2024-04-25 11:00:00+00:00,2024-04-25 13:00:00+02:00,2024-04-25,2024,4,25,13
2024-04-25 12:00,681.05,21.06,6.34,59.02,9957.0,0.15,2024-04-25 12:00:00+00:00,2024-04-25 14:00:00+02:00,2024-04-25,2024,4,25,14
2024-04-25 13:00,600.9,20.97,6.76,58.68,9952.0,0.15,2024-04-25 13:00:00+00:00,2024-04-25 15:00:00+02:00,2024-04-25,2024,4,25,15
2024-04-25 14:00,465.8,20.46,7.12,60.02,9951.0,0.16,2024-04-25 14:00:00+00:00,2024-04-25 16:00:00+02:00,2024-04-25,2024,4,25,16
2024-04-25 15:00,286.1,19.52,7.29,63.85,9954.0,0.18,2024-04-25 15:00:00+00:00,2024-04-25 17:00:00+02:00,2024-04-25,2024,4,25,17
2024-04-25 16:00,91.97,18.17,6.95,70.71,9958.0,0.21,2024-04-25 16:00:00+00:00,2024-04-25 18:00:00+02:00,2024-04-25,2024,4,25,18
2024-04-25 17:00,0.0,16.64,6.3,80.01,9961.0,-999.0,2024-04-25 17:00:00+00:00,2024-04-25 19:00:00+02:00,2024-04-25,2024,4,25,19
2024-04-25 18:00,0.0,15.87,6.43,85.83,9966.0,-999.0,2024-04-25 18:00:00+00:00,2024-04-25 20:00:00+02:00,2024-04-25,2024,4,25,20
2024-04-25 19:00,0.0,15.33,6.42,90.52,9969.0,-999.0,2024-04-25 19:00:00+00:00,2024-04-25 21:00:00+02:00,2024-04-25,2024,4,25,21
2024-04-25 20:00,0.0,14.93,6.34,93.91,9970.0,-999.0,2024-04-25 20:00:00+00:00,2024-04-25 22:00:00+02:00,2024-04-25,2024,4,25,22
2024-04-25 21:00,0.0,14.7,6.41,95.33,9972.0,-999.0,2024-04-25 21:00:00+00:00,2024-04-25 23:00:00+02:00,2024-04-25,2024,4,25,23
