time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-07-19 22:00,0.0,10.58,3.37,90.31,9978.0,-999.0,2024-07-19 22:00:00+00:00,2024-07-20 00:00:00+02:00,2024-07-20,2024,7,20,0
2024-07-19 23:00,0.0,10.22,3.16,90.1,9979.0,-999.0,2024-07-19 23:00:00+00:00,2024-07-20 01:00:00+02:00,2024-07-20,2024,7,20,1
2024-07-20 00:00,0.0,9.73,2.86,89.95,9981.0,-999.0,2024-07-20 00:00:00+00:00,2024-07-20 02:00:00+02:00,2024-07-20,2024,7,20,2
2024-07-20 01:00,0.0,9.41,2.78,89.89,9981.0,-999.0,2024-07-20 01:00:00+00:00,2024-07-20 03:00:00+02:00,2024-07-20,2024,7,20,3
2024-07-20 02:00,0.0,9.22,2.77,89.54,9980.0,-999.0,2024-07-20 02:00:00+00:00,2024-07-20 04:00:00+02:00,2024-07-20,2024,7,20,4
2024-07-20 03:00,0.0,9.07,2.69,88.92,9978.0,-999.0,2024-07-20 03:00:00+00:00,2024-07-20 05:00:00+02:00,2024-07-20,2024,7,20,5
2024-07-20 04:00,0.0,8.94,2.52,88.04,9979.0,-999.0,2024-07-20 04:00:00+00:00,2024-07-20 06:00:00+02:00,2024-07-20,2024,7,20,6
2024-07-20 05:00,0.0,8.89,2.31,86.42,9983.0,-999.0,2024-07-20 05:00:00+00:00,2024-07-20 07:00:00+02:00,2024-07-20,2024,7,20,7
2024-07-20 06:00,0.0,8.84,2.16,85.21,9988.0,-999.0,2024-07-20 06:00:00+00:00,2024-07-20 08:00:00+02:00,2024-07-20,2024,7,20,8
2024-07-20 07:00,77.1,9.43,1.88,85.56,9992.0,0.18,2024-07-20 07:00:00+00:00,2024-07-20 09:00:00+02:00,2024-07-20,2024,7,20,9
2024-07-20 08:00,222.95,10.47,1.96,81.84,9996.0,0.16,2024-07-20 08:00:00+00:00,2024-07-20 10:00:00+02:00,2024-07-20,2024,7,20,10
2024-07-20 09:00,358.52,11.11,2.1,77.83,9998.0,0.15,2024-07-20 09:00:00+00:00,2024-07-20 11:00:00+02:00,2024-07-20,2024,7,20,11
2024-07-20 10:00,458.65,11.67,2.31,75.0,9997.0,0.15,2024-07-20 10:00:00+00:00,2024-07-20 12:00:00+02:00,2024-07-20,2024,7,20,12
2024-07-20 11:00,457.9,12.16,2.6,73.15,9994.0,0.14,2024-07-20 11:00:00+00:00,2024-07-20 13:00:00+02:00,2024-07-20,2024,7,20,13
2024-07-20 12:00,437.4,12.47,3.11,72.75,9991.0,0.14,2024-07-20 12:00:00+00:00,2024-07-20 14:00:00+02:00,2024-07-20,2024,7,20,14
2024-07-20 13:00,384.17,12.55,3.42,72.58,9990.0,0.15,2024-07-20 13:00:00+00:00,2024-07-20 15:00:00+02:00,2024-07-20,2024,7,20,15
2024-07-20 14:00,305.8,12.37,3.39,73.79,9991.0,0.15,2024-07-20 14:00:00+00:00,2024-07-20 16:00:00+02:00,2024-07-20,2024,7,20,16
2024-07-20 15:00,183.52,11.85,2.75,78.79,9993.0,0.17,2024-07-20 15:00:00+00:00,2024-07-20 17:00:00+02:00,2024-07-20,2024,7,20,17
2024-07-20 16:00,46.12,10.84,2.26,85.51,9998.0,0.2,2024-07-20 16:00:00+00:00,2024-07-20 18:00:00+02:00,2024-07-20,2024,7,20,18
2024-07-20 17:00,0.0,9.86,2.31,86.26,10007.0,-999.0,2024-07-20 17:00:00+00:00,2024-07-20 19:00:00+02:00,2024-07-20,2024,7,20,19
2024-07-20 18:00,0.0,9.65,1.76,84.84,10009.0,-999.0,2024-07-20 18:00:00+00:00,2024-07-20 20:00:00+02:00,2024-07-20,2024,7,20,20
2024-07-20 19:00,0.0,9.45,1.44,83.98,10010.0,-999.0,2024-07-20 19:00:00+00:00,2024-07-20 21:00:00+02:00,2024-07-20,2024,7,20,21
2024-07-20 20:00,0.0,9.41,1.01,82.97,10008.0,-999.0,2024-07-20 20:00:00+00:00,2024-07-20 22:00:00+02:00,2024-07-20,2024,7,20,22
2024-07-20 21:00,0.0,9.14,0.6,83.38,10007.0,-999.0,2024-07-20 21:00:00+00:00,2024-07-20 23:00:00+02:00,2024-07-20,2024,7,20,23
