deg,E_kWh
-24,0.9599202786029741
-22,0.9675066988172516
-20,0.9744583295693288
-18,0.9836196567369355
-16,0.9958856505941982
-14,1.0074173927103802
-12,1.0181932237961844
-10,1.028737655693781
-8,1.0389388063514584
-6,1.0481951008521337
-4,1.056458717281489
-2,1.0637256169888756
0,1.0699923849334372
2,1.0750544724774656
4,1.0792897838432267
6,1.0826957928489056
8,1.0852703277299256
10,1.087341408151039
12,1.0893774313693434
14,1.090947270683676
16,1.091902666455138
18,1.0922428525953272
20,1.0919673077300676
22,1.0910757470529988
24,1.0895681182258459
