deg,E_kWh
-24,1.940084697114049
-22,1.9546364693259672
-20,1.9754881539428446
-18,1.9963619721685137
-16,2.0157923836519154
-14,2.034332642790723
-12,2.0528070069951245
-10,2.0695475697972894
-8,2.0845588604664433
-6,2.0978453080985138
-4,2.109410974776958
-2,2.1192593416753724
0,2.1273975327272536
2,2.133321014849579
4,2.1376514324477487
6,2.140661013733925
8,2.142963185618339
10,2.14396895656167
12,2.143673990468149
14,2.1420729550542448
16,2.1391595295491035
18,2.1352252814101997
20,2.1322617885070345
22,2.128598545164402
24,2.1239168623087825
