deg,E_kWh
-24,1.0221234508652064
-22,1.026733682400921
-20,1.031780914671925
-18,1.0363074187075847
-16,1.0401994475207206
-14,1.0498988190133678
-12,1.0604629154129952
-10,1.0701830436198014
-8,1.0790449143298038
-6,1.0870372652248277
-4,1.094151135532115
-2,1.1004253897960428
0,1.1057764109333994
2,1.109954227329656
4,1.1133248055748035
6,1.1161195325557438
8,1.1184925358936597
10,1.1201741491826929
12,1.1219695489094925
14,1.123127188967751
16,1.1236346870710368
18,1.123493943016555
20,1.1227075679502014
22,1.1220830154411925
24,1.121418675290455
