deg,E_kWh
-24,1.4909747642818656
-22,1.5002043014522455
-20,1.5086340793451918
-18,1.5170688918412092
-16,1.5251637540761454
-14,1.5323432074839933
-12,1.5386154058895498
-10,1.5440097115550473
-8,1.548979103318567
-6,1.5529619785188566
-4,1.5560426298410377
-2,1.5582589039156944
0,1.5593860855201573
2,1.5600451159553854
4,1.5597498934316687
6,1.5584984516332567
8,1.5562882523166426
10,1.5536188548602154
12,1.5500652923443154
14,1.546104038764506
16,1.5417823728961084
18,1.5366892255636617
20,1.530812209333087
22,1.5245285928750758
24,1.518318603308047
