deg,E_kWh
-24,0.8415324855771467
-22,0.8437275591828522
-20,0.8455063300044822
-18,0.8468682935092887
-16,0.8487119757015887
-14,0.8531743515747084
-12,0.8571685865594597
-10,0.8607396776871699
-8,0.8638124803703747
-6,0.8663917541668889
-4,0.8685035268887129
-2,0.8699883342262735
0,0.8708444488408572
2,0.8711733615263438
4,0.8711966815256803
6,0.871095869403875
8,0.8708093729506468
10,0.8700794677671092
12,0.8689070609158808
14,0.8672935439092994
16,0.8654046644355659
18,0.8635479429088889
20,0.8616614669375592
22,0.8604727696533783
24,0.8589574997018902
