deg,E_kWh
-24,1.2865891763115187
-22,1.2947829011338172
-20,1.303547846822726
-18,1.3114635600535076
-16,1.3215479403374597
-14,1.3329673811499867
-12,1.3434667544318515
-10,1.353768023329635
-8,1.3630260124526308
-6,1.3712156442389583
-4,1.378529309428276
-2,1.3847899808708701
0,1.3898423148909824
2,1.3935684903143948
4,1.3964620599916349
6,1.398333619986059
8,1.3994904752457082
10,1.3998325990236158
12,1.3992758691810636
14,1.3978172101972475
16,1.3956744300946167
18,1.39350677376183
20,1.3905426564395098
22,1.387203217017207
24,1.3842434377992023
