deg,E_kWh
-24,1.673770696573108
-22,1.691116489145088
-20,1.7072689725180605
-18,1.722235391590391
-16,1.7370348431591882
-14,1.7519895882944498
-12,1.7654783935803193
-10,1.7775120405863787
-8,1.7881010304279787
-6,1.797255428850168
-4,1.8049811545522274
-2,1.81127739069708
0,1.8161603399312534
2,1.8197602650153013
4,1.8220539256489823
6,1.8230459399108736
8,1.8227400063557901
10,1.8211388721818367
12,1.818357762085328
14,1.8156636303948057
16,1.8123894706530785
18,1.8081154706896176
20,1.8028416788624617
22,1.7965674676316497
24,1.7893938867853036
