deg,E_kWh
-24,1.792839063460749
-22,1.811563052294699
-20,1.8292721221720594
-18,1.8462538998284743
-16,1.8623897503129434
-14,1.8771835327090876
-12,1.8906558774323938
-10,1.9028265408677143
-8,1.9141471451075522
-6,1.9242293606666905
-4,1.9330495289961687
-2,1.9405966199260143
0,1.9466904424854294
2,1.9511745197941568
4,1.9545143278294486
6,1.9566633498487014
8,1.9576240509287208
10,1.9575502150732291
12,1.9566785003014406
14,1.9548883784295352
16,1.952736551004214
18,1.9497595138567339
20,1.945885800339222
22,1.941074509347138
24,1.9362709187774114
