deg,E_kWh
-24,1.363697932450127
-22,1.379544683920778
-20,1.3942943273763693
-18,1.4079855988755208
-16,1.4205821469692836
-14,1.4330185331767342
-12,1.4444176472347823
-10,1.454588025130309
-8,1.4646415431713322
-6,1.4870667430713256
-4,1.508038700147928
-2,1.5275381033474318
0,1.5452497970530117
2,1.5612948317877098
4,1.5757208380351808
6,1.5885614412187246
8,1.5998119004404554
10,1.6100321091550367
12,1.618911751801074
14,1.6263357761770618
16,1.6323097842072134
18,1.637250091137251
20,1.6414427599631431
22,1.643549848930433
24,1.6445994414033203
