deg,E_kWh
-24,0.915709046930795
-22,0.922931863260385
-20,0.9295382449344017
-18,0.942786858411305
-16,0.9564673204222006
-14,0.9697626253132169
-12,0.9821357876257614
-10,0.9935787261821972
-8,1.0040861195377317
-6,1.0138101608443997
-4,1.0227321779760816
-2,1.0305921181504196
0,1.0373888775590145
2,1.0426398794986553
4,1.0471456108454344
6,1.0510684679625113
8,1.0541547449287239
10,1.0564063592312105
12,1.0582908543761327
14,1.059688686342909
16,1.06040329720157
18,1.060615386106784
20,1.0602239670005564
22,1.0594470726848706
24,1.0589837697119329
