deg,E_kWh
-24,1.9650909502216638
-22,1.980409873519882
-20,1.9969870964487193
-18,2.0129426621810476
-16,2.0274133425734537
-14,2.0404130300602366
-12,2.051954996945274
-10,2.071229311338567
-8,2.0904850246018296
-6,2.108731256251933
-4,2.1254263167589977
-2,2.140120901268717
0,2.152809056721348
2,2.1638768570154077
4,2.173192375686467
6,2.1807526214784554
8,2.1865549175062378
10,2.1905966554153693
12,2.193213438558584
14,2.195631190655972
16,2.196681161238615
18,2.1952760556255764
20,2.1925820050838407
22,2.1888518279303217
24,2.1838585980206324
