deg,E_kWh
-24,1.8748008714432107
-22,1.887841818636001
-20,1.9007952527224836
-18,1.9131279311322624
-16,1.9250654199115305
-14,1.9357451077736756
-12,1.9515522183181826
-10,1.9690600878537543
-8,1.9853613224950104
-6,2.0004593832555932
-4,2.0141506926035073
-2,2.0263317011628112
0,2.0368166446096843
2,2.0459592504293074
4,2.053526364415059
6,2.059618226764389
8,2.063678532781596
10,2.066075594197973
12,2.067449225191752
14,2.068031702191858
16,2.067970733501793
18,2.0671209699664668
20,2.0651752568573576
22,2.062125977131193
24,2.058002479347788
