deg,E_kWh
-24,1.7488999046557112
-22,1.7614189808532759
-20,1.7728268551641826
-18,1.783134391363143
-16,1.7951872922114915
-14,1.8150409530417584
-12,1.8339898555926715
-10,1.8513385386686436
-8,1.8670802610026915
-6,1.8812111757833145
-4,1.8937294217647034
-2,1.9046345221936822
0,1.9139270800399137
2,1.9208969196112275
4,1.9266675038844636
6,1.9314321908511312
8,1.934992534860313
10,1.937350290506888
12,1.9385077830997648
14,1.9384678287529644
16,1.9372415404061807
18,1.9372000640981597
20,1.9363856953886107
22,1.934705349970187
24,1.9321665796045286
