deg,E_kWh
-24,1.4949058763136556
-22,1.5079460445285777
-20,1.5199021987698056
-18,1.5307859591477613
-16,1.5406085923364143
-14,1.5493808863450726
-12,1.566346982153212
-10,1.5848105613907466
-8,1.6018049764143618
-6,1.6173181960010052
-4,1.6316326571365294
-2,1.6443811434208975
0,1.655502818822116
2,1.6652895046452063
4,1.6732309245766157
6,1.6794465761103248
8,1.6844567698743258
10,1.6882617118988459
12,1.6908621076701065
14,1.6928223251125019
16,1.6940730752175772
18,1.6942523828768032
20,1.6940459299626924
22,1.6936134120032076
24,1.692277799360186
