deg,E_kWh
-24,1.0780146455287791
-22,1.0927508596093094
-20,1.10656389849045
-18,1.1204484078077843
-16,1.133486075679728
-14,1.1454841286106203
-12,1.1564464593396568
-10,1.166377601208554
-8,1.175282582297018
-6,1.1831687044102073
-4,1.1900393669115323
-2,1.1959697435933898
0,1.20089228091701
2,1.2045297854338084
4,1.207530125776611
6,1.209690000424137
8,1.2109599393358834
10,1.2113449720443132
12,1.2108499735309588
14,1.2094796313856533
16,1.2076433669996067
18,1.2056317042208873
20,1.2031233140579802
22,1.2011849091838753
24,1.1986736775870295
