deg,E_kWh
-24,1.8510568863863046
-22,1.8646055476859587
-20,1.8774554247010165
-18,1.8921938809480323
-16,1.914044484284259
-14,1.9343933782111289
-12,1.9532362656256061
-10,1.9707179445647964
-8,1.9872935763856177
-6,2.0022150439886857
-4,2.0157000264903444
-2,2.0275773877765046
0,2.0376687188613425
2,2.045427440019093
4,2.0516712916397113
6,2.0564298992726293
8,2.0600231598673555
10,2.0622683298894784
12,2.063747577312507
14,2.064124438877953
16,2.063278907453119
18,2.061209403693063
20,2.0580786342181394
22,2.055058436264346
24,2.0509776876728947
