deg,E_kWh
-24,0.44487943025657184
-22,0.4448026587239098
-20,0.44478291947658277
-18,0.4451650696542945
-16,0.4453044926542952
-14,0.44520103311051584
-12,0.44485479790908833
-10,0.44426615604274766
-8,0.44343573838971134
-6,0.44236443741507697
-4,0.4410534067917889
-2,0.43952238533293075
0,0.4377123712071917
2,0.43626277296463195
4,0.4345524187137572
6,0.43258309916163634
8,0.4303568768195273
10,0.4278760919209014
12,0.42530071300526673
14,0.4230831782620256
16,0.42066224150135945
18,0.4183794941736213
20,0.41637179473710106
22,0.4142019740245143
24,0.41187233303269555
