deg,E_kWh
-24,0.7401587603085036
-22,0.7406148173916324
-20,0.7407400940832247
-18,0.7405346908915476
-16,0.7399990249061513
-14,0.7414802792399869
-12,0.7469668976681026
-10,0.7520907469354277
-8,0.7567375729443815
-6,0.7608981016140087
-4,0.7645641978438155
-2,0.7676840366242513
0,0.7702530872646143
2,0.7727820919090357
4,0.7748442201314031
6,0.7770845848165918
8,0.7789582482774876
10,0.7804048398028345
12,0.7814246018367171
14,0.7820588763140607
16,0.7829872117380449
18,0.7835130688716176
20,0.7840054003744478
22,0.7847956535234085
24,0.7852309007037366
