deg,E_kWh
-24,0.8916459618593943
-22,0.8987424133481521
-20,0.9052459313860393
-18,0.911161183514297
-16,0.9253780809815941
-14,0.9392720068634921
-12,0.9522356972648686
-10,0.9642615516449368
-8,0.9753447972394963
-6,0.9856121422003753
-4,0.995089913085475
-2,1.0035135708079752
0,1.0108843825165525
2,1.0167795389814616
4,1.0220770967532855
6,1.026537334832762
8,1.0301580382006714
10,1.032970672577039
12,1.0354604276821655
14,1.0372368754212935
16,1.0383054667638072
18,1.0386720435702366
20,1.0383427824609055
22,1.038244412884393
24,1.0379367875610495
