deg,E_kWh
-24,2.108572732583245
-22,2.127963471687409
-20,2.1521194155872143
-18,2.1746939513999997
-16,2.1956851115400595
-14,2.2158833240195626
-12,2.2356479291024205
-10,2.2538320985287528
-8,2.2701054808408654
-6,2.2844734650553864
-4,2.296941096945082
-2,2.307512867767483
0,2.316211059852848
2,2.3224770273198927
4,2.32696717637074
6,2.3298521276689645
8,2.331750381237174
10,2.3324089846497427
12,2.331609917205111
14,2.3293496692536775
16,2.3256238616972995
18,2.320664694651453
20,2.3161106674412117
22,2.3113921870650174
24,2.305536521932607
