deg,E_kWh
-24,1.666511722326312
-22,1.6793947597685834
-20,1.6926016496437406
-18,1.7046593685975873
-16,1.7155550202331535
-14,1.7285325079905596
-12,1.7464061340495438
-10,1.7629256692032318
-8,1.7787616996607545
-6,1.7931860777541146
-4,1.8064026425663005
-2,1.817943820827141
0,1.8278078286517818
2,1.835377377423294
4,1.8414968428361524
6,1.846342747960723
8,1.8500461557111334
10,1.8529763509269044
12,1.8547306830649777
14,1.8553078229570992
16,1.8547063975251883
18,1.8529249483332966
20,1.8506767268821191
22,1.8479513660791547
24,1.8456575154228267
