deg,E_kWh
-24,1.3803890583298903
-22,1.3888816604229086
-20,1.3979345132524545
-18,1.4061364023102072
-16,1.413484779168058
-14,1.419977484692678
-12,1.4256127051797978
-10,1.4303889336624391
-8,1.4343049361974485
-6,1.4436508653108566
-4,1.457732341424211
-2,1.4705559566665627
0,1.482075073662976
2,1.492948749406624
4,1.5026229696290878
6,1.511079983620427
8,1.5183059748456154
10,1.5242901458760025
12,1.5305478797230612
14,1.536027865799458
16,1.5404243886394908
18,1.5437338014758615
20,1.545953834882312
22,1.547083477834747
24,1.5476460804716987
