deg,E_kWh
-24,1.1437474882849783
-22,1.1485592302305545
-20,1.152840750155551
-18,1.156588645602901
-16,1.1601952342600257
-14,1.1634127122532896
-12,1.1660208636435727
-10,1.1723834545370964
-8,1.1789681090534123
-6,1.1847960752406974
-4,1.1898588048961416
-2,1.1941963076491924
0,1.1977534576367312
2,1.2007500917067968
4,1.202999344777907
6,1.2044728744178437
8,1.2055219833445125
10,1.206045533432995
12,1.2056393249290074
14,1.2042761420488983
16,1.2027152217931174
18,1.2009383779231302
20,1.1985796374179722
22,1.1964949804305909
24,1.1939187337073787
