deg,E_kWh
-24,1.0167029350736223
-22,1.0253743610314656
-20,1.0333484083118851
-18,1.0435613671880772
-16,1.0585753471865014
-14,1.0727124634921552
-12,1.0864621528456893
-10,1.0995199035288792
-8,1.111808539709002
-6,1.1232785920820492
-4,1.133580380669656
-2,1.1427098605085901
0,1.150664205253823
2,1.157087123117679
4,1.1625286957714611
6,1.1669884227470075
8,1.1706584014887111
10,1.1737316913233502
12,1.1763510104079296
14,1.1784400344660821
16,1.1797982026054104
18,1.1804287712155366
20,1.1803354770790762
22,1.1795225009208166
24,1.1779944355246526
