deg,E_kWh
-24,1.5534787653702846
-22,1.5643447840332037
-20,1.5797682180685628
-18,1.5992048734091622
-16,1.6172991078982049
-14,1.6340552089951237
-12,1.649568197781285
-10,1.6644254590398768
-8,1.6778435109411176
-6,1.6898345951383043
-4,1.7004815170390604
-2,1.7098593517539957
0,1.7177161707556565
2,1.723650001480455
4,1.728431624276788
6,1.7319672447968832
8,1.7342632438964305
10,1.7357496426631114
12,1.7361538375570653
14,1.73546692389615
16,1.7336928961453304
18,1.7318986467474624
20,1.7292603294859679
22,1.7257130310710276
24,1.7219443465460975
