deg,E_kWh
-24,1.0860884657935626
-22,1.098551202340551
-20,1.1150197062214082
-18,1.1305534212160446
-16,1.1451421482360922
-14,1.1591001720091698
-12,1.1726449665079872
-10,1.1851087687396127
-8,1.1964829952151332
-6,1.2070065041694142
-4,1.216548228141176
-2,1.2248734548423117
0,1.2319830866568262
2,1.2376449208390097
4,1.242297585816324
6,1.2459430227314385
8,1.2489209253610398
10,1.2511313107955024
12,1.2524480309450374
14,1.2533868074685648
16,1.2538642029733604
18,1.2536089822559644
20,1.2526250461737647
22,1.2509164521686105
24,1.2484873944850066
