deg,E_kWh
-24,0.7799541811597126
-22,0.7849893708117359
-20,0.7908490747666908
-18,0.7995632057287518
-16,0.8077407252216579
-14,0.8154561237077209
-12,0.8231070863653523
-10,0.8301064712676796
-8,0.8364438016272202
-6,0.8424119833078318
-4,0.8476485712080098
-2,0.852111077763676
0,0.855795850565621
2,0.8587274037917761
4,0.8610067432715209
6,0.8626319685580693
8,0.8640162410266753
10,0.8649392896992332
12,0.8653488610630602
14,0.865767060108552
16,0.8656870536236747
18,0.8651091180459267
20,0.8640339481673295
22,0.8624626527368029
24,0.8603967514748365
