deg,E_kWh
-24,1.5028995170633328
-22,1.5192863270252577
-20,1.534537562202542
-18,1.5486587227659105
-16,1.561655541357705
-14,1.5735338507395595
-12,1.5842994612899592
-10,1.5943842434327187
-8,1.6036833501554124
-6,1.6181896094555714
-4,1.6354259065591072
-2,1.6510676759355776
0,1.6650811008638302
2,1.6775071493131193
4,1.6884561853068598
6,1.6980079748986336
8,1.7061545438416903
10,1.7128900095234818
12,1.7182100541484169
14,1.722111566133738
16,1.7255157697147916
18,1.7281803163174458
20,1.7300293351214417
22,1.7302048773637695
24,1.7294254830789788
