deg,E_kWh
-24,1.7241616922521565
-22,1.7378493778779098
-20,1.7514279812535072
-18,1.7653950828347647
-16,1.7781443199612765
-14,1.7896949247348575
-12,1.80006514038463
-10,1.8092733670028074
-8,1.8219293857365757
-6,1.840492527421857
-4,1.8578606718399415
-2,1.8735679107031906
0,1.887597484446331
2,1.9000244687057066
4,1.9110742200446174
6,1.920643776849387
8,1.9287299762438088
10,1.9353302970897877
12,1.9404423967619056
14,1.9448434127888328
16,1.9487316104987509
18,1.9514758163753174
20,1.9526463379978567
22,1.9520050835240812
24,1.9502708345742203
