deg,E_kWh
-24,2.048173929831642
-22,2.0670668387855855
-20,2.0858934036411187
-18,2.104361746854389
-16,2.1217910323183355
-14,2.137700366082298
-12,2.152107262339937
-10,2.1650313433284127
-8,2.1766826561533232
-6,2.1872140919976544
-4,2.1964181958188456
-2,2.2040269986837813
0,2.2099261475000342
2,2.213995457689386
4,2.216716146624937
6,2.218023965686669
8,2.2179196244266604
10,2.2164016135597735
12,2.2138270726714655
14,2.21032180132735
16,2.2066161197385714
18,2.201822393396229
20,2.1959316909464697
22,2.1889334788843637
24,2.1808454883510726
