deg,E_kWh
-24,1.4429137058218968
-22,1.4585232965889863
-20,1.4730318872361163
-18,1.4864463047748568
-16,1.498773636626423
-14,1.5100210929510385
-12,1.5201958789141692
-10,1.5297521443308828
-8,1.5384979185891456
-6,1.5554253965950493
-4,1.5751351585800635
-2,1.5931592690603529
0,1.6094574534081554
2,1.62417213189414
4,1.6372903892179007
6,1.6488893139243945
8,1.6589639801309668
10,1.6675126778236373
12,1.674536193437449
14,1.6800373016991943
16,1.6849300322461551
18,1.68887811369109
20,1.6917193472369663
22,1.693049825227532
24,1.6933467552774963
