deg,E_kWh
-24,1.4147065483976018
-22,1.4251988173287975
-20,1.4353647256682547
-18,1.444589625012474
-16,1.452890439909739
-14,1.4603215605777875
-12,1.4778846418527982
-10,1.4947243661651275
-8,1.5103250545381666
-6,1.524583332843047
-4,1.5377643758461923
-2,1.5495175206426652
0,1.5598229586307812
2,1.568270799725125
4,1.57553991888049
6,1.5817076688618412
8,1.5868875916308216
10,1.5909964494806084
12,1.5940367063237022
14,1.5960106725785101
16,1.5972575645459615
18,1.598003406097203
20,1.597796647876758
22,1.5976593849507863
24,1.5970374931070654
