deg,E_kWh
-24,1.8796296520742104
-22,1.8923842206182626
-20,1.905212455641762
-18,1.91831026889102
-16,1.9304152811018727
-14,1.9412592706280953
-12,1.951433170735358
-10,1.9684179150099785
-8,1.9840140406310014
-6,1.9986636700042073
-4,2.0121393616307284
-2,2.0239731145559046
0,2.0341452593711398
2,2.043065873581028
4,2.0504722075105954
6,2.0564282304853148
8,2.0609311179484213
10,2.063976837187064
12,2.065146076310147
14,2.0652980921629607
16,2.065164935126889
18,2.0639641142324114
20,2.0616942158424902
22,2.058553689446355
24,2.0543166034201303
