deg,E_kWh
-24,0.8610676616467708
-22,0.8676666848571679
-20,0.8736847360233974
-18,0.8852797299532069
-16,0.89842290567283
-14,0.9110585330010699
-12,0.9228480312535687
-10,0.9337813825605594
-8,0.9438510797513293
-6,0.9531924411478465
-4,0.9617827811217778
-2,0.9693862860200141
0,0.976000423016103
2,0.9811220233877412
4,0.9856369367952306
6,0.9896332191292793
8,0.9928475707850946
10,0.9952811048239856
12,0.9974669292772878
14,0.9992001667639622
16,1.0003109731270234
18,1.0008978374721027
20,1.0010245011885015
22,1.0008635315888632
24,1.0008847225071444
