deg,E_kWh
-24,1.3013630501700535
-22,1.3085297886405989
-20,1.3149881139538302
-18,1.3207487559199613
-16,1.3262574581153157
-14,1.331216299321701
-12,1.3398764291358884
-10,1.351670190915569
-8,1.3626132971269316
-6,1.3725184254383738
-4,1.3813801273314807
-2,1.3892473825417924
0,1.3960493444517792
2,1.402148715855184
4,1.4072542804209403
6,1.4113735437481605
8,1.4141060876988554
10,1.4164738834877726
12,1.4180164379003313
14,1.418732641557409
16,1.4188803009820317
18,1.4187176097728074
20,1.4178269295665238
22,1.4166541671230417
24,1.4154162448615548
