deg,E_kWh
-24,1.594343964705853
-22,1.6096477744059707
-20,1.623793155004385
-18,1.6367920723773404
-16,1.6486563108003558
-14,1.6593973249483496
-12,1.6690261029598459
-10,1.683501335752831
-8,1.7034602887700283
-6,1.7227225628418255
-4,1.7402912406741242
-2,1.7561506516466434
0,1.7702904954228376
2,1.7827039873371893
4,1.7934936853857675
6,1.8030204938039227
8,1.811161093411518
10,1.8177899111827405
12,1.8221405304274692
14,1.8252360217649448
16,1.82707576610762
18,1.8276596613614422
20,1.8289896521009406
22,1.8297130078908797
24,1.8294737851435114
