deg,E_kWh
-24,1.140278088947648
-22,1.1525862561526858
-20,1.1703253678159353
-18,1.1870934702727833
-16,1.2028763698021976
-14,1.2179975583053886
-12,1.2327141186144601
-10,1.2462911798236713
-8,1.2587134952687102
-6,1.2702657835840432
-4,1.280763036213094
-2,1.2899545614837282
0,1.2978387567630365
2,1.3040861403305075
4,1.3092528086877773
6,1.3133392435647224
8,1.3167190061158724
10,1.3192642005177841
12,1.3208440724352977
14,1.322067608924692
16,1.3227514605708117
18,1.3226439715306924
20,1.3217491530823136
22,1.320071404184551
24,1.3176154882408835
