deg,E_kWh
-24,1.9755651907403788
-22,2.001091745896419
-20,2.02560349318824
-18,2.0484596668196127
-16,2.069661806077807
-14,2.0892127153991664
-12,2.1071160716552355
-10,2.1233761101898576
-8,2.1381006381335457
-6,2.152258987048395
-4,2.1645376998605412
-2,2.1748499584848067
0,2.18319932895893
2,2.1891514044485008
4,2.1934323501498603
6,2.1960431092015504
8,2.197275311253115
10,2.198020439931687
12,2.197435296394074
14,2.1955188163250545
16,2.1922693169152567
18,2.187684506306521
20,2.1817615062842943
22,2.1755509667949062
24,2.1708287022101787
