deg,E_kWh
-24,1.0314103256794818
-22,1.0402820770294492
-20,1.0484434310904924
-18,1.0603370617299812
-16,1.0743907877528878
-14,1.0875945412188621
-12,1.0999271124589218
-10,1.1119760577642277
-8,1.123729841852416
-6,1.134361129763349
-4,1.1438463517106212
-2,1.152181493090685
0,1.1593634981709748
2,1.165067282709945
4,1.1698159735174223
6,1.1736083250746878
8,1.1764437052415668
10,1.1785423799375994
12,1.1805607927936934
14,1.1820513223370899
16,1.18283674665119
18,1.1829189286236579
20,1.1823001429133257
22,1.1809830533813392
24,1.1789706947215046
