deg,E_kWh
-24,1.1337059429138951
-22,1.1506692070146103
-20,1.1666515931196657
-18,1.1816480166393057
-16,1.1956552402010017
-14,1.2089781510467605
-12,1.2219184379431818
-10,1.2337390334818192
-8,1.24444145185159
-6,1.254135129926549
-4,1.2629612136581316
-2,1.2705498181112658
0,1.276904617549102
2,1.2819134989350995
4,1.285901960925024
6,1.2888739451434297
8,1.2909608517000684
10,1.2924806016020811
12,1.293106698263129
14,1.2928430928249854
16,1.2925362201240127
18,1.2915708583785661
20,1.2898772913969296
22,1.2874599586875906
24,1.2843232572112238
