deg,E_kWh
-24,1.4050200962110846
-22,1.418759164866894
-20,1.4314322048297192
-18,1.4430611524930277
-16,1.4536321015289135
-14,1.4640857477732188
-12,1.473616936609288
-10,1.4819867879621729
-8,1.49954577133549
-6,1.5193976562893667
-4,1.5376309986651735
-2,1.5543208502578374
0,1.5691564062701542
2,1.5822518182887424
4,1.5936724700053637
6,1.6034560276388035
8,1.6116147077502765
10,1.6186259872840092
12,1.6244321248221074
14,1.628805715273465
16,1.63176564358317
18,1.6328117430730749
20,1.6335051595749421
22,1.6331021925698255
24,1.6316228542054534
