deg,E_kWh
-24,0.9648842025901672
-22,0.9730466479579751
-20,0.9856299882572633
-18,0.9996173044217961
-16,1.0130047536148448
-14,1.0262165458402186
-12,1.0384687318469108
-10,1.0497552836789759
-8,1.0600751023117536
-6,1.069572320246463
-4,1.0782602452350138
-2,1.0858456433711463
0,1.0923271044423313
2,1.0972782116173203
4,1.1012800468520003
6,1.1047187238495009
8,1.1073047030153744
10,1.109030027703924
12,1.1101506146227371
14,1.111136553856836
16,1.1114710027570005
18,1.1111276850598288
20,1.110109084424836
22,1.1084179485685512
24,1.107166723594557
