deg,E_kWh
-24,1.6031614716895397
-22,1.6210725968658621
-20,1.6377434283322092
-18,1.6531836469767514
-16,1.6674031997810121
-14,1.6804121312717923
-12,1.6922204268631325
-10,1.7033438385551147
-8,1.7135515002591375
-6,1.7297057428409088
-4,1.751314706741827
-2,1.7710985429597454
0,1.7890123220424474
2,1.8050711526143013
4,1.8193858235890725
6,1.8320635167340156
8,1.8430991415615863
10,1.8524909369899591
12,1.86023967739894
14,1.8663525230686016
16,1.871843384405439
18,1.876331256602666
20,1.8799981467413824
22,1.8814167985204993
24,1.881727207187741
