deg,E_kWh
-24,1.1805921662092378
-22,1.195732769923788
-20,1.2099385226910981
-18,1.2232161197212763
-16,1.2355608434495806
-14,1.2469601627087181
-12,1.258178053544201
-10,1.2684647633780022
-8,1.2776748459003346
-6,1.2859167260737394
-4,1.2933561570322452
-2,1.2995865388463441
0,1.3046046615080589
2,1.308508878777542
4,1.3114093170901877
6,1.3133084779377944
8,1.3142090497215233
10,1.314261076111123
12,1.313885271273171
14,1.312620603194834
16,1.3106384283609105
18,1.3086959682272112
20,1.3060244181696103
22,1.3026270715309352
24,1.298507280279719
