deg,E_kWh
-24,1.3589256517682309
-22,1.3734785019491433
-20,1.3869938986259596
-18,1.399459217058181
-16,1.4108694814588971
-14,1.4219797878939788
-12,1.4322323409665383
-10,1.4412991570884706
-8,1.4597380608946573
-6,1.4784691812726714
-4,1.4958384540338059
-2,1.5118881728316882
0,1.5262896402740826
2,1.5393571231611736
4,1.5509445708108578
6,1.5610915696972072
8,1.5697894899997604
10,1.5774064179896037
12,1.5840284347622349
14,1.5893064864350188
16,1.5931393885786582
18,1.5946050177482252
20,1.5964420187159465
22,1.5973345659898572
24,1.597274458845878
