deg,E_kWh
-24,1.86849526697496
-22,1.886327393014308
-20,1.9038211008896928
-18,1.9211373335433333
-16,1.9376696530980357
-14,1.952831422300964
-12,1.9666233934123916
-10,1.9791334476978542
-8,1.9909996893852333
-6,2.001334529343246
-4,2.010252791283839
-2,2.017800361494166
0,2.02365804032339
2,2.027808100186179
4,2.0305206295058236
6,2.0317926316657133
8,2.031727541497352
10,2.0307700414603462
12,2.0285372798955774
14,2.025694867190584
16,2.0219924448342375
18,2.017124156764268
20,2.011082336370289
22,2.0045710999291813
24,1.9981581797915056
