deg,E_kWh
-24,1.6677044873595668
-22,1.678643533790779
-20,1.6885910095517829
-18,1.701310149170713
-16,1.7168010072391349
-14,1.7320304843200116
-12,1.7469593182487297
-10,1.7605331093394412
-8,1.7727571650835303
-6,1.7836364797093551
-4,1.793175383150622
-2,1.8013772800606471
0,1.8082444572494516
2,1.8134015651107693
4,1.8172952866739924
6,1.8206658157011013
8,1.8230158290187066
10,1.82432134555634
12,1.824575367345773
14,1.8237696090578823
16,1.8218945097871957
18,1.8199972724057434
20,1.8181239255086468
22,1.8153929705693321
24,1.811795259750044
