deg,E_kWh
-24,1.7357856661773299
-22,1.7550959373352546
-20,1.7738600705431364
-18,1.7911961302234762
-16,1.8071248445966133
-14,1.8216672065620458
-12,1.8348440861663484
-10,1.846675904311921
-8,1.8572022110498088
-6,1.8672931047482584
-4,1.8758945260658297
-2,1.8829641555654157
0,1.8885141706887614
2,1.8924666367436902
4,1.89511450157565
6,1.8964651459389013
8,1.8965614195814913
10,1.8964243005575065
12,1.8952795956199275
14,1.8930964645066177
16,1.8898750265063606
18,1.8856137806626383
20,1.8803096231157643
22,1.874255058577728
24,1.8697949371896252
