deg,E_kWh
-24,1.0691286510254712
-22,1.0816508189228289
-20,1.0933678205763284
-18,1.1045893397868762
-16,1.1158012175729928
-14,1.1260653973968722
-12,1.1353791324061933
-10,1.1437429522031224
-8,1.1511532719352657
-6,1.1576077385256718
-4,1.1631053668846667
-2,1.167748840888672
0,1.171393014877098
2,1.1739367215005418
4,1.1755344123420155
6,1.1767065694210694
8,1.1770596216656466
10,1.1766949081785092
12,1.1756098845082645
14,1.1736746026699856
16,1.1708911014693955
18,1.1682878075845124
20,1.1651108448117498
22,1.1615431768931967
24,1.1583310749136466
