deg,E_kWh
-24,0.5258016912213179
-22,0.527135925304791
-20,0.5283144450653737
-18,0.5313654869805978
-16,0.5363867004518718
-14,0.541043114650691
-12,0.5453272606587789
-10,0.5492327793142097
-8,0.5527542535503246
-6,0.555887096595978
-4,0.5586276048508299
-2,0.5610197808163503
0,0.562952829807586
2,0.5650126337989002
4,0.566690345185033
6,0.567984701824736
8,0.5688949425046506
10,0.5694208044483705
12,0.5699337676847406
14,0.5704647383257176
16,0.5706813793640545
18,0.5709130436914841
20,0.5712729956229627
22,0.5713530871526289
24,0.5711544541490846
